trip_id,stoptime,bikeid,tripduration,Trip Time,Trip Duration,from_station_id,to_station_id,usertype,latitude_start,longitude_start,latitude_end,longitude_end,dist,day,hour,month,startday,weekend,holiday,Temp,Humidity,Rain Intensity,Wind Speed
21879956,05-02-2019 07:58,1991,143,2.383333333,2,254,240,Subscriber,41.954383,-87.648043,41.954245,-87.654406,0.526400758,3,7,5,02-05-2019,0,0,-1.9,80,0.0,4.3
23597098,06-07-2019 19:07,3820,"2,644.00",44.07,44,35,87,Customer,41.892278,-87.612043,41.92556258,-87.65840426,5.33072555,4,18,6,07-06-2019,0,0,20.4,88,0.0,8.0
23254625,19-06-2019 20:04,2543,,18.96666667,18,253,451,,41.968873,-87.658857,42.00104378,-87.66119824,3.582457735,2,19,6,19-06-2019,0,0,12.9,100,0.0,5.3
25762051,23-11-2019 08:01,6470,371,6.183333333,6,24,110,Subscriber,41.89186,-87.62062,41.893992,-87.629318,0.757984656,5,7,11,23-11-2019,1,0,24.6,90,0.0,2.2
22448444,25-04-2019 17:35,5133,,2.35,2,240,254,,41.954245,-87.654406,41.954383,-87.648043,0.526400758,3,17,4,25-04-2019,0,0,10.1,73,0.0,1.5
25414079,14-10-2019 13:12,5792,"1,589.00",26.48333333,26,299,307,Customer,41.94367,-87.64895,41.920771,-87.663712,2.823931079,0,12,10,14-10-2019,0,1,24.6,90,0.0,2.2
25301104,06-10-2019 15:22,430,"8,780.00",146.3333333,146,94,35,Customer,41.918306,-87.636282,41.892278,-87.612043,3.521376299,0,12,6,10-06-2019,0,0,24.6,90,0.0,2.2
24174035,04-08-2019 17:02,5508,"1,238.00",20.63,20,85,177,Customer,41.90096039,-87.62377664,41.926277,-87.630834,2.875010707,0,16,4,08-04-2019,0,0,23.9,87,0.0,3.4
23588993,06-07-2019 15:01,2119,"4,402.00",73.37,73,71,126,Customer,41.88548331,-87.65230486,41.911974,-87.631942,3.393685876,4,13,6,07-06-2019,0,0,22.5,89,0.0,8.4
24052765,30-07-2019 11:53,5413,"1,657.00",27.62,27,268,287,Subscriber,41.911722,-87.626804,41.880317,-87.635185,3.560308843,1,11,7,30-07-2019,0,0,21.3,85,0.0,4.4
22947772,02-06-2019 15:59,3957,,23.93333333,23,85,6,,41.90096039,-87.62377664,41.88504199,-87.61279454,1.989817631,6,15,6,02-06-2019,1,0,1.9,97,0.0,4.5
24345974,13-08-2019 00:25,6171,303,5.05,5,260,123,Subscriber,41.929567,-87.707857,41.922695,-87.697153,1.169648467,1,0,8,13-08-2019,0,0,22.4,91,1.8,3.0
22409077,22-04-2019 21:14,4396,,60.68333333,60,52,44,,41.886024,-87.624117,41.8847302,-87.62773357,0.332160578,0,20,4,22-04-2019,0,0,20.6,66,0.0,4.1
23171036,14-06-2019 15:52,2869,,8.516666667,8,81,107,,41.884241,-87.629634,41.878287,-87.643909,1.354607927,4,15,6,14-06-2019,0,0,25.4,37,0.0,8.3
24454803,18-08-2019 19:15,6317,"3,180.00",53,53,268,458,Customer,41.911722,-87.626804,41.98974251,-87.66014062,9.102986193,6,18,8,18-08-2019,1,0,27.8,66,0.0,4.1
22397750,22-04-2019 13:06,3753,,137.2833333,137,49,77,,41.88131982,-87.62952092,41.882242,-87.641066,0.961270603,0,10,4,22-04-2019,0,0,20.6,44,0.0,6.0
24282503,09-08-2019 17:11,5598,526,8.77,8,98,133,Subscriber,41.882664,-87.63253,41.88917683,-87.63850577,0.877023906,6,17,9,08-09-2019,1,0,23.9,61,0.0,2.3
21820488,15-01-2019 17:37,938,551,9.183333333,9,199,50,Subscriber,41.890912,-87.626804,41.87593267,-87.63058454,1.694774787,1,17,1,15-01-2019,0,0,-1.6,88,0.0,5.8
22765942,22-05-2019 17:08,882,,24.88333333,24,29,117,,41.90068,-87.6626,41.94018,-87.65304,4.46285187,2,16,5,22-05-2019,0,0,27.7,42,0.0,4.8
24228501,07-08-2019 09:54,3606,"1,416.00",23.6,23,193,91,Subscriber,41.841707,-87.626938,41.88338,-87.64117,4.781359969,0,9,7,08-07-2019,0,0,25.7,62,0.0,1.5
25627086,03-11-2019 11:45,4670,"3,004.00",50.06666667,50,194,284,Customer,41.886875,-87.62603,41.87785,-87.62408,1.016435816,0,10,3,11-03-2019,0,0,24.6,90,0.0,2.2
23852172,19-07-2019 22:01,6060,"1,371.00",22.85,22,199,300,Subscriber,41.890912,-87.626804,41.937725,-87.644095,5.398415488,4,21,7,19-07-2019,0,0,32.1,70,0.0,4.7
25606517,30-10-2019 17:33,4824,259,4.316666667,4,81,18,Subscriber,41.884241,-87.629634,41.88327159,-87.63731329,0.644801481,2,17,10,30-10-2019,0,0,24.6,90,0.0,2.2
21846870,22-01-2019 11:46,4820,565,9.416666667,9,77,33,Subscriber,41.882242,-87.641066,41.877181,-87.627844,1.230833896,1,11,1,22-01-2019,0,0,-3.7,81,0.0,6.0
23234616,18-06-2019 19:03,6432,,8.1,8,59,178,,41.867227,-87.625961,41.856594,-87.627542,1.189562765,1,18,6,18-06-2019,0,0,17.1,94,0.0,0.6
25540713,23-10-2019 20:00,573,830,13.83333333,13,72,81,Subscriber,41.860384,-87.625813,41.884241,-87.629634,2.671576723,2,19,10,23-10-2019,0,0,24.6,90,0.0,2.2
24275936,09-08-2019 13:16,1257,685,11.42,11,117,257,Subscriber,41.94018,-87.65304,41.94911,-87.675112,2.078070058,6,13,9,08-09-2019,1,0,23.3,57,0.0,4.1
22818016,25-05-2019 15:29,4716,,53.48333333,53,268,76,,41.911722,-87.626804,41.880958,-87.616743,3.520699043,5,14,5,25-05-2019,1,0,26.3,61,0.0,7.0
24033850,29-07-2019 08:54,4717,652,10.87,10,268,125,Subscriber,41.911722,-87.626804,41.890011,-87.626293,2.414523458,0,8,7,29-07-2019,0,0,24.6,79,0.0,3.3
25582501,28-10-2019 08:21,4069,915,15.25,15,236,164,Customer,41.905664,-87.638517,41.885837,-87.6355,2.218758904,0,8,10,28-10-2019,0,0,24.6,90,0.0,2.2
22337311,16-04-2019 19:37,279,,11.38333333,11,199,186,,41.890912,-87.626804,41.891795,-87.658751,2.64623101,1,19,4,16-04-2019,0,0,-10.9,60,0.0,6.0
22093990,20-03-2019 16:18,1514,"1,719.00",28.65,28,199,129,Subscriber,41.890912,-87.626804,41.857556,-87.661535,4.693189704,2,15,3,20-03-2019,0,0,5.9,90,0.0,2.3
22215637,05-04-2019 07:49,2373,,11.61666667,11,289,52,,41.912133,-87.634656,41.886024,-87.624117,3.031392096,4,7,4,05-04-2019,0,0,7.5,88,0.0,4.4
23128255,12-06-2019 06:37,5138,,15.0,15,210,191,,41.90345,-87.667747,41.880884,-87.639525,3.428309203,2,6,6,12-06-2019,0,0,23.0,95,0.0,6.1
24428969,17-08-2019 08:19,1730,808,13.47,13,72,47,Customer,41.860384,-87.625813,41.889187,-87.627754,3.20677694,5,8,8,17-08-2019,1,0,22.6,85,0.0,0.9
23184236,15-06-2019 12:04,711,,15.28333333,15,77,198,,41.882242,-87.641066,41.881892,-87.648789,0.640546656,5,11,6,15-06-2019,1,0,21.1,77,0.0,4.2
25672851,08-11-2019 07:27,3400,313,5.216666667,5,273,59,Subscriber,41.857813,-87.62455,41.867227,-87.625961,1.053290451,6,7,8,11-08-2019,1,0,24.6,90,0.0,2.2
22245622,08-04-2019 08:20,1316,,17.31666667,17,69,342,,41.90939601,-87.67769193,41.871262,-87.673688,4.253241307,0,8,4,08-04-2019,0,0,23.1,89,0.0,3.0
23213997,17-06-2019 18:09,3377,,6.2,6,100,48,,41.888243,-87.63639,41.897764,-87.642884,1.187329901,0,18,6,17-06-2019,0,0,14.1,96,0.0,5.1
23183936,15-06-2019 12:08,6469,,38.78333333,38,94,205,,41.918306,-87.636282,41.857901,-87.668745,7.23434903,5,11,6,15-06-2019,1,0,21.1,77,0.0,4.2
25331046,08-10-2019 08:34,3181,"1,237.00",20.61666667,20,15,184,Subscriber,41.858166,-87.656495,41.83104,-87.62688,3.887924222,5,8,8,10-08-2019,1,0,24.6,90,0.0,2.2
23550260,04-07-2019 14:29,4309,328,5.47,5,67,13,Subscriber,41.92560188,-87.65370804,41.932418,-87.652705,0.762446662,6,14,4,07-04-2019,1,1,31.5,54,0.0,3.2
22475766,28-04-2019 16:51,6043,,11.85,11,13,141,,41.932418,-87.652705,41.915689,-87.6346,2.388281552,6,16,4,28-04-2019,1,0,6.7,70,0.0,3.6
23301103,22-06-2019 13:56,5486,,22.55,22,323,157,,41.969517,-87.654691,41.936669,-87.636794,3.940983397,5,13,6,22-06-2019,1,0,17.9,86,0.0,4.2
22211359,04-04-2019 13:28,2882,,5.416666667,5,230,246,,41.94334,-87.67097,41.956061,-87.668869,1.425142047,3,13,4,04-04-2019,0,0,5.3,96,0.0,8.0
23757927,14-07-2019 15:33,2311,174,2.9,2,66,56,Subscriber,41.885637,-87.641823,41.88871604,-87.64444785,0.405502965,6,15,7,14-07-2019,1,0,24.2,83,0.0,2.8
24511966,21-08-2019 19:05,3361,957,15.95,15,7,35,Customer,41.88634906,-87.61751655,41.892278,-87.612043,0.799951298,2,18,8,21-08-2019,0,0,26.8,75,0.0,3.1
25550392,24-10-2019 17:23,5168,639,10.65,10,199,192,Subscriber,41.890912,-87.626804,41.879255,-87.639904,1.69002369,3,17,10,24-10-2019,0,0,24.6,90,0.0,2.2
22268076,09-04-2019 16:24,4620,,21.31666667,21,181,76,,41.890755,-87.632009,41.880958,-87.616743,1.668474008,1,16,4,09-04-2019,0,0,18.3,77,0.0,4.0
24375082,14-08-2019 14:54,549,439,7.32,7,211,172,Subscriber,41.894448,-87.622663,41.9023087,-87.62769053,0.968061858,2,14,8,14-08-2019,0,0,24.5,79,0.0,4.1
22966579,03-06-2019 17:08,2429,,4.866666667,4,198,21,,41.881892,-87.648789,41.87772613,-87.65478743,0.679114596,0,17,6,03-06-2019,0,0,0.1,39,0.0,8.2
22916287,31-05-2019 17:22,5327,,6.3,6,173,181,,41.89691,-87.621743,41.890755,-87.632009,1.091080903,4,17,5,31-05-2019,0,0,27.6,48,0.0,6.3
21928408,15-02-2019 18:44,4845,453,7.55,7,59,338,Subscriber,41.867227,-87.625961,41.857611,-87.619407,1.199114834,4,18,2,15-02-2019,0,0,-5.3,63,0.0,2.4
22168230,29-03-2019 17:18,6248,"1,969.00",32.81666667,32,35,306,Subscriber,41.892278,-87.612043,41.958494,-87.654966,8.174473521,4,16,3,29-03-2019,0,0,4.8,89,0.0,3.8
24467547,19-08-2019 15:17,5104,516,8.6,8,100,23,Subscriber,41.888243,-87.63639,41.902924,-87.637715,1.636132408,0,15,8,19-08-2019,0,0,25.5,85,0.0,2.7
23112174,11-06-2019 11:55,2935,,44.21666667,44,198,329,,41.881892,-87.648789,41.932684,-87.63625,5.742344165,1,11,6,11-06-2019,0,0,23.4,76,0.0,0.9
24591990,25-08-2019 15:50,4972,"3,594.00",59.9,59,116,51,Customer,41.91552,-87.687022,41.88457623,-87.63188991,5.714837852,6,14,8,25-08-2019,1,0,23.0,60,0.0,3.5
23998325,27-07-2019 13:57,4742,"2,440.00",40.67,40,35,394,Customer,41.892278,-87.612043,41.870816,-87.631246,2.867505168,5,13,7,27-07-2019,1,0,29.3,55,0.0,3.9
22134491,26-03-2019 09:26,1236,799,13.31666667,13,506,158,Subscriber,41.91718375,-87.71035665,41.912616,-87.681391,2.449970384,1,9,3,26-03-2019,0,0,2.5,44,0.0,4.6
24380318,14-08-2019 18:17,2123,409,6.82,6,199,142,Subscriber,41.890912,-87.626804,41.894503,-87.617854,0.841578676,2,18,8,14-08-2019,0,0,23.2,82,0.0,4.8
25378297,10-10-2019 18:53,2319,309,5.15,5,144,118,Subscriber,41.921822,-87.64414,41.911386,-87.638677,1.245359692,3,18,10,10-10-2019,0,0,24.6,90,0.0,2.2
25574175,27-10-2019 13:53,375,"1,082.00",18.03333333,18,90,194,Customer,41.8810317,-87.62408432,41.886875,-87.62603,0.66941257,6,13,10,27-10-2019,1,0,24.6,90,0.0,2.2
22826481,25-05-2019 20:43,5673,,10.61666667,10,44,96,,41.8847302,-87.62773357,41.88461619,-87.64457058,1.393885174,5,20,5,25-05-2019,1,0,26.9,63,0.0,2.2
22186020,01-04-2019 18:56,1354,,32.46666667,32,81,114,,41.884241,-87.629634,41.949399,-87.654529,7.532363833,0,18,4,01-04-2019,0,0,8.1,52,0.0,2.2
22639050,13-05-2019 17:54,2933,,16.21666667,16,100,113,,41.888243,-87.63639,41.91844,-87.65222,3.60427757,0,17,5,13-05-2019,0,0,9.2,79,0.0,1.5
22907473,31-05-2019 11:13,5988,,16.05,16,260,509,,41.929567,-87.707857,41.9097693,-87.70528049,2.211701122,4,10,5,31-05-2019,0,0,23.1,63,0.0,2.0
23288974,21-06-2019 18:39,2196,,7.883333333,7,253,463,,41.968873,-87.658857,41.97799665,-87.6680471,1.267442472,4,18,6,21-06-2019,0,0,14.3,83,0.0,4.3
24053921,30-07-2019 13:22,2194,"2,038.00",33.97,33,81,177,Subscriber,41.884241,-87.629634,41.926277,-87.630834,4.675244773,1,12,7,30-07-2019,0,0,21.4,86,0.0,5.0
24188685,05-08-2019 13:10,1489,553,9.22,9,47,56,Subscriber,41.889187,-87.627754,41.88871604,-87.64444785,1.382875499,2,13,5,08-05-2019,0,0,29.9,50,0.0,3.6
24343309,12-08-2019 17:33,1579,500,8.33,8,181,176,Subscriber,41.890755,-87.632009,41.902973,-87.63128,1.359918823,6,17,12,08-12-2019,1,0,24.0,96,1.2,2.1
23956482,25-07-2019 15:20,4406,"1,602.00",26.7,26,268,176,Customer,41.911722,-87.626804,41.902973,-87.63128,1.040974543,3,14,7,25-07-2019,0,0,23.6,70,0.0,1.9
25752112,21-11-2019 18:22,1782,217,3.616666667,3,313,127,Subscriber,41.925858,-87.638973,41.925905,-87.64926,0.851060742,3,18,11,21-11-2019,0,0,24.6,90,0.0,2.2
24597631,25-08-2019 18:34,4672,710,11.83,11,273,205,Customer,41.857813,-87.62455,41.857901,-87.668745,3.660166301,6,18,8,25-08-2019,1,0,23.6,59,0.0,3.7
23034690,07-06-2019 08:46,3784,,9.916666667,9,134,383,,41.877749,-87.649633,41.87429061,-87.66724564,1.50808748,4,8,6,07-06-2019,0,0,22.9,96,0.0,4.2
24439437,17-08-2019 18:39,4097,"1,511.00",25.18,25,90,35,Customer,41.8810317,-87.62408432,41.892278,-87.612043,1.59919462,5,18,8,17-08-2019,1,0,25.7,76,0.0,3.1
21883522,05-02-2019 17:30,4200,"1,135.00",18.91666667,18,211,73,Subscriber,41.894448,-87.622663,41.880422,-87.642746,2.279521945,3,17,5,02-05-2019,0,0,-0.1,87,0.0,5.6
25799830,01-12-2019 09:56,4840,275,4.583333333,4,145,140,Subscriber,41.89858665,-87.62191523,41.898969,-87.629912,0.663218807,5,9,1,12-01-2019,1,0,24.6,90,0.0,2.2
23930884,24-07-2019 10:29,689,960,16,16,69,77,Subscriber,41.90939601,-87.67769193,41.882242,-87.641066,4.278628822,2,10,7,24-07-2019,0,0,21.5,73,0.0,2.4
24281627,09-08-2019 16:45,1194,274,4.57,4,71,91,Subscriber,41.88548331,-87.65230486,41.88338,-87.64117,0.950993682,6,16,9,08-09-2019,1,0,23.9,59,0.0,4.0
23488794,01-07-2019 15:00,4039,"1,486.00",24.77,24,117,465,Customer,41.94018,-87.65304,41.9716,-87.650154,3.501885716,0,14,1,07-01-2019,0,0,24.5,84,0.0,1.9
23050707,07-06-2019 20:15,4572,,7.933333333,7,194,175,,41.886875,-87.62603,41.872596,-87.633502,1.704004503,4,20,6,07-06-2019,0,0,19.7,86,0.0,9.1
22971977,03-06-2019 20:44,1046,,28.25,28,90,76,,41.8810317,-87.62408432,41.880958,-87.616743,0.607830613,0,20,6,03-06-2019,0,0,-0.3,46,0.0,8.2
23653149,09-07-2019 19:50,1187,980,16.33,16,289,154,Customer,41.912133,-87.634656,41.93949,-87.66378,3.880578887,5,19,9,07-09-2019,1,0,22.7,84,0.0,1.2
21784953,08-01-2019 16:56,5661,387,6.45,6,71,73,Subscriber,41.88548331,-87.65230486,41.880422,-87.642746,0.971056035,3,16,8,01-08-2019,0,0,7.2,48,0.0,6.9
24415188,16-08-2019 13:31,3208,321,5.35,5,90,91,Subscriber,41.8810317,-87.62408432,41.88338,-87.64117,1.438367651,4,13,8,16-08-2019,0,0,26.4,64,0.0,3.0
23636990,09-07-2019 07:54,3985,608,10.13,10,231,314,Subscriber,41.96167,-87.65464,41.957921,-87.673567,1.619569757,5,7,9,07-09-2019,1,0,21.6,69,0.0,2.0
22038109,12-03-2019 17:43,1761,927,15.45,15,181,16,Subscriber,41.890755,-87.632009,41.910337,-87.670072,3.829484894,1,17,12,03-12-2019,0,0,8.5,45,0.0,4.0
23218159,17-06-2019 22:18,4709,,4.8,4,94,340,,41.918306,-87.636282,41.929546,-87.643118,1.371836732,0,22,6,17-06-2019,0,0,13.4,98,0.0,1.6
22706037,17-05-2019 18:48,964,,3.783333333,3,13,220,,41.932418,-87.652705,41.93262,-87.642385,0.853981396,4,18,5,17-05-2019,0,0,7.2,86,0.0,4.7
24332523,12-08-2019 03:34,1143,"6,163.00",102.72,102,90,90,Customer,41.8810317,-87.62408432,41.8810317,-87.62408432,0,6,1,12,08-12-2019,1,0,24.6,84,0.0,1.8
24433538,17-08-2019 13:52,4192,"2,158.00",35.97,35,16,268,Customer,41.910337,-87.670072,41.911722,-87.626804,3.583710359,5,13,8,17-08-2019,1,0,24.0,89,0.0,4.0
23731091,13-07-2019 12:32,1682,"1,038.00",17.3,17,87,260,Subscriber,41.92556258,-87.65840426,41.929567,-87.707857,4.115282821,5,12,7,13-07-2019,1,0,31.0,55,0.0,4.7
22570800,07-05-2019 16:27,5660,,5.866666667,5,71,77,,41.88548331,-87.65230486,41.882242,-87.641066,0.997773894,1,16,5,07-05-2019,0,0,28.0,72,0.0,3.1
23557075,04-07-2019 19:48,2344,"1,212.00",20.2,20,220,501,Customer,41.93262,-87.642385,41.93190197,-87.70119513,4.865537323,6,19,4,07-04-2019,1,1,30.1,67,0.0,2.2
25824099,04-12-2019 18:28,2326,"1,356.00",22.6,22,77,117,Subscriber,41.882242,-87.641066,41.94018,-87.65304,6.518161393,4,18,4,12-04-2019,0,0,24.6,90,0.0,2.2
24505331,21-08-2019 15:30,2254,298,4.97,4,47,106,Subscriber,41.889187,-87.627754,41.897448,-87.628722,0.92206908,2,15,8,21-08-2019,0,0,28.1,69,0.0,5.2
23948860,25-07-2019 07:49,4949,"1,277.00",21.28,21,117,110,Subscriber,41.94018,-87.65304,41.893992,-87.629318,5.498157376,3,7,7,25-07-2019,0,0,19.3,69,0.0,2.3
24551618,23-08-2019 16:55,4590,471,7.85,7,210,61,Subscriber,41.90345,-87.667747,41.907655,-87.672552,0.613797597,4,16,8,23-08-2019,0,0,21.2,64,0.0,3.7
23857265,20-07-2019 12:24,3181,"4,158.00",69.3,69,226,220,Subscriber,41.939743,-87.658865,41.93262,-87.642385,1.576568428,5,11,7,20-07-2019,1,0,30.9,74,0.0,4.9
22823931,25-05-2019 19:14,5831,,54.0,54,90,99,,41.8810317,-87.62408432,41.89257,-87.614492,1.508847519,5,18,5,25-05-2019,1,0,28.2,56,0.0,4.7
22729432,19-05-2019 20:21,398,,25.68333333,25,114,180,,41.949399,-87.654529,41.906782,-87.626402,5.279250946,6,19,5,19-05-2019,1,0,21.3,65,0.0,6.0
22602814,10-05-2019 07:34,5673,,12.95,12,72,36,,41.860384,-87.625813,41.87770796,-87.63532114,2.081015942,4,7,5,10-05-2019,0,0,17.9,77,0.0,0.8
23057057,08-06-2019 12:08,4707,,59.11666667,59,268,118,,41.911722,-87.626804,41.911386,-87.638677,0.98318535,5,11,6,08-06-2019,1,0,24.2,73,0.0,1.5
22353289,18-04-2019 06:42,1341,,5.466666667,5,13,340,,41.932418,-87.652705,41.929546,-87.643118,0.854953756,3,6,4,18-04-2019,0,0,16.3,93,0.0,3.8
25550402,24-10-2019 17:25,4353,759,12.65,12,211,289,Subscriber,41.894448,-87.622663,41.912133,-87.634656,2.202765377,3,17,10,24-10-2019,0,0,24.6,90,0.0,2.2
25391601,12-10-2019 12:13,3155,473,7.883333333,7,59,175,Subscriber,41.867227,-87.625961,41.872596,-87.633502,0.863892058,1,12,12,10-12-2019,0,0,24.6,90,0.0,2.2
23976765,26-07-2019 13:57,6085,"2,342.00",39.03,39,197,197,Subscriber,41.882134,-87.625125,41.882134,-87.625125,0,4,13,7,26-07-2019,0,0,26.8,61,0.0,3.0
24399324,15-08-2019 17:45,4733,"1,397.00",23.28,23,115,212,Subscriber,41.936266,-87.652662,41.892154,-87.636928,5.07486988,3,17,8,15-08-2019,0,0,22.0,78,0.0,3.2
25949011,27-12-2019 17:04,6443,792,13.2,13,94,47,Subscriber,41.918306,-87.636282,41.889187,-87.627754,3.313911126,4,16,12,27-12-2019,0,0,24.6,90,0.0,2.2
22071970,17-03-2019 17:36,4476,"1,742.00",29.03333333,29,94,85,Customer,41.918306,-87.636282,41.90096039,-87.62377664,2.18881994,6,17,3,17-03-2019,1,0,2.3,73,0.0,3.6
21950967,21-02-2019 20:03,3494,515,8.583333333,8,128,158,Subscriber,41.895769,-87.67722,41.912616,-87.681391,1.904838254,3,19,2,21-02-2019,0,0,0.1,63,0.0,2.7
23311990,22-06-2019 19:22,454,,10.75,10,145,176,,41.89858665,-87.62191523,41.902973,-87.63128,0.915749812,5,19,6,22-06-2019,1,0,18.9,83,0.0,0.8
25460659,17-10-2019 17:53,2007,696,11.6,11,198,197,Subscriber,41.881892,-87.648789,41.882134,-87.625125,1.959255797,3,17,10,17-10-2019,0,0,24.6,90,0.0,2.2
21944593,20-02-2019 18:42,6331,"1,290.00",21.5,21,133,118,Subscriber,41.88917683,-87.63850577,41.911386,-87.638677,2.469587692,2,18,2,20-02-2019,0,0,3.1,88,0.0,7.7
22753584,21-05-2019 19:13,2311,,16.01666667,16,206,411,,41.847203,-87.646795,41.80813391,-87.64561655,4.345381242,1,18,5,21-05-2019,0,0,11.0,81,0.0,3.3
25428751,15-10-2019 12:18,5917,634,10.56666667,10,49,168,Subscriber,41.88131982,-87.62952092,41.864059,-87.623727,1.978361534,1,12,10,15-10-2019,0,0,24.6,90,0.0,2.2
24235946,07-08-2019 17:13,4719,871,14.52,14,81,126,Subscriber,41.884241,-87.629634,41.911974,-87.631942,3.089679735,0,16,7,08-07-2019,0,0,26.7,71,0.0,0.3
24474988,19-08-2019 18:38,1141,152,2.53,2,24,199,Subscriber,41.89186,-87.62062,41.890912,-87.626804,0.522620842,0,18,8,19-08-2019,0,0,25.2,89,0.0,1.7
23517127,02-07-2019 19:08,3732,"3,636.00",60.6,60,7,81,Customer,41.88634906,-87.61751655,41.884241,-87.629634,1.03013917,3,18,2,07-02-2019,0,0,33.2,52,0.0,4.6
25845233,07-12-2019 14:53,2976,727,12.11666667,12,331,220,Subscriber,41.908537,-87.648627,41.93262,-87.642385,2.727251886,4,14,7,12-07-2019,0,0,24.6,90,0.0,2.2
22956765,03-06-2019 07:44,6290,,8.4,8,24,38,,41.89186,-87.62062,41.88602083,-87.63087606,1.068799792,0,7,6,03-06-2019,0,0,-10.6,69,0.0,4.0
24586638,25-08-2019 11:40,2968,164,2.73,2,69,159,Subscriber,41.90939601,-87.67769193,41.907781,-87.685854,0.698897467,6,11,8,25-08-2019,1,0,21.7,62,0.0,0.8
24245022,07-08-2019 22:49,812,630,10.5,10,81,176,Subscriber,41.884241,-87.629634,41.902973,-87.63128,2.087354422,0,22,7,08-07-2019,0,0,27.2,57,0.0,3.6
23706753,12-07-2019 09:20,211,489,8.15,8,161,100,Subscriber,41.89576475,-87.62590803,41.888243,-87.63639,1.20512346,5,9,12,07-12-2019,1,0,20.5,72,0.0,1.1
23620481,08-07-2019 09:00,4874,424,7.07,7,134,287,Subscriber,41.877749,-87.649633,41.880317,-87.635185,1.229772973,2,8,8,07-08-2019,0,0,19.3,84,0.0,3.9
25490782,19-10-2019 18:18,1918,908,15.13333333,15,85,94,Customer,41.90096039,-87.62377664,41.918306,-87.636282,2.18881994,5,18,10,19-10-2019,1,0,24.6,90,0.0,2.2
24567782,24-08-2019 13:05,1749,207,3.45,3,49,5,Subscriber,41.88131982,-87.62952092,41.874053,-87.627716,0.821735164,5,13,8,24-08-2019,1,0,21.3,58,0.0,3.8
22036735,12-03-2019 16:58,5981,"2,091.00",34.85,34,77,509,Subscriber,41.882242,-87.641066,41.9097693,-87.70528049,6.133340938,1,16,12,03-12-2019,0,0,9.3,38,0.0,4.7
24121796,02-08-2019 14:01,2152,690,11.5,11,332,114,Customer,41.933666,-87.648959,41.949399,-87.654529,1.809072477,4,13,2,08-02-2019,0,0,22.9,72,0.0,3.7
24529314,22-08-2019 17:21,988,979,16.32,16,163,238,Subscriber,41.931931,-87.677856,41.961615,-87.674365,3.313313283,3,17,8,22-08-2019,0,0,22.7,65,0.0,7.0
22977513,04-06-2019 08:59,3953,,5.383333333,5,254,299,,41.954383,-87.648043,41.94367,-87.64895,1.193590481,1,8,6,04-06-2019,0,0,9.7,87,0.0,0.4
23704455,12-07-2019 07:50,1759,484,8.07,8,81,195,Subscriber,41.884241,-87.629634,41.884728,-87.619521,0.838941827,5,7,12,07-12-2019,1,0,20.6,71,0.0,2.9
25396449,12-10-2019 18:33,3583,687,11.45,11,520,451,Subscriber,42.015962,-87.66857,42.00104378,-87.66119824,1.767113945,1,18,12,10-12-2019,0,0,24.6,90,0.0,2.2
24525276,22-08-2019 14:42,4393,"1,150.00",19.17,19,144,199,Subscriber,41.921822,-87.64414,41.890912,-87.626804,3.724436226,3,14,8,22-08-2019,0,0,22.2,72,0.0,4.6
25390800,12-10-2019 11:09,1792,396,6.6,6,359,93,Subscriber,41.90348607,-87.64335349,41.913688,-87.652855,1.380252419,1,11,12,10-12-2019,0,0,24.6,90,0.0,2.2
22452105,25-04-2019 23:57,4291,,3.233333333,3,114,303,,41.949399,-87.654529,41.945529,-87.646439,0.7955002,3,23,4,25-04-2019,0,0,10.8,91,0.0,6.6
22410875,23-04-2019 07:14,3906,,7.15,7,67,143,,41.92560188,-87.65370804,41.922167,-87.638888,1.284213839,1,7,4,23-04-2019,0,0,8.2,96,0.0,3.7
23913535,23-07-2019 15:27,3933,816,13.6,13,52,2,Customer,41.886024,-87.624117,41.88106,-87.619486,0.672049717,1,15,7,23-07-2019,0,0,21.8,81,0.0,3.0
22568065,07-05-2019 09:57,2167,,4.616666667,4,66,98,,41.885637,-87.641823,41.882664,-87.63253,0.837334027,1,9,5,07-05-2019,0,0,27.7,72,0.0,4.1
22472182,28-04-2019 12:07,6069,,7.833333333,7,224,127,,41.913778,-87.64884,41.925905,-87.64926,1.348908555,6,12,4,28-04-2019,1,0,5.3,67,0.0,5.5
21956526,22-02-2019 17:54,4808,596,9.933333333,9,77,41,Subscriber,41.882242,-87.641066,41.87207763,-87.62954377,1.479005051,4,17,2,22-02-2019,0,0,0.9,81,0.0,2.9
22283431,11-04-2019 07:09,2633,,8.416666667,8,56,81,,41.88871604,-87.64444785,41.884241,-87.629634,1.323419484,3,7,4,11-04-2019,0,0,17.8,75,0.0,2.4
21840424,18-01-2019 18:07,3941,417,6.95,6,81,133,Subscriber,41.884241,-87.629634,41.88917683,-87.63850577,0.916835624,4,18,1,18-01-2019,0,0,-0.4,77,0.0,10.1
21953746,22-02-2019 11:22,3728,419,6.983333333,6,24,81,Subscriber,41.89186,-87.62062,41.884241,-87.629634,1.128941761,4,11,2,22-02-2019,0,0,0.2,75,0.0,3.6
23596795,06-07-2019 20:20,3978,"7,808.00",130.13,130,49,173,Customer,41.88131982,-87.62952092,41.89691,-87.621743,1.849248601,4,18,6,07-06-2019,0,0,20.4,88,0.0,8.0
